2025-03-26 03:04:15.503133,1925338,0.9875747132889687,41972,89754,118630,0.43071445024570026,-597152.745,2235,6503,0.25577935454337375,367628,-2057.03,-2505.81,-2434.9,-3044.09,-3044.49,-3050.94,-3054.86
2025-03-26 03:09:24.900279,2002680,0.9870809259323243,42154,89179,116509,0.4335644276768698,-586491.369,2275,6487,0.2596439169139466,367446,-2074.91,-2522.75,-2450.05,-3058.81,-3061.71,-3066.74,-3071.41
2025-03-26 03:14:34.376160,2078973,0.9865873854693582,42311,90705,116817,0.4370861884523087,-587731.414,2417,6339,0.27603928734582,367289,-2089.11,-2540.3,-2464.64,-3073.11,-3076.86,-3081.25,-3085.66
2025-03-26 03:19:43.830312,2156342,0.9860940917766235,42473,89902,116715,0.4351142451976362,-587565.873,2248,6505,0.25682623100651203,367127,-2105.07,-2556.39,-2482.07,-3087.92,-3091.93,-3094.17,-3098.92
2025-03-26 03:24:53.218218,2233662,0.9856010447307353,42609,89394,113969,0.43957848772883956,-573818.411,2272,6512,0.2586520947176685,366991,-2118.8,-2572.11,-2498.3,-3100.58,-3103.72,-3106.92,-3111.13
2025-03-26 03:30:02.748188,2311720,0.98510824420837,42765,90120,119055,0.43083542488347076,-599246.232,2247,6485,0.25732936326156663,366835,-2133.39,-2587.58,-2511.9,-3114.86,-3118.49,-3120.31,-3124.18
2025-03-26 03:35:12.010714,2389408,0.9846156900862658,42886,89235,112808,0.4416634082843751,-568139.211,2219,6580,0.25218774860779636,366714,-2147.03,-2601.03,-2526.26,-3128.09,-3131.42,-3134.58,-3138.59
2025-03-26 03:40:21.445286,2467587,0.9841233822412228,43022,90041,117474,0.4339011637712936,-591291.939,2280,6469,0.26060121156703625,366578,-2161.2,-2615.14,-2537.77,-3140.74,-3143.07,-3146.79,-3149.88
2025-03-26 03:45:30.805196,2544806,0.9836313205501022,43139,89494,113996,0.4397955673497469,-573984.252,2262,6531,0.2572500852951211,366461,-2175.09,-2628.21,-2550.87,-3151.77,-3155.38,-3158.21,-3162.45
2025-03-26 03:50:40.180312,2623200,0.9831395048898272,43252,89959,118652,0.431228458710231,-597268.262,2233,6506,0.2555212266849754,366348,-2187.54,-2641.5,-2562.78,-3163.54,-3167.22,-3169.6,-3173.7
2025-03-26 03:55:49.642964,2701716,0.9826479351373822,43378,90960,115593,0.4403712364381055,-581844.976,2310,6462,0.26333789329685364,366222,-2200.57,-2654.14,-2574.41,-3175.1,-3179.05,-3180.21,-3185.74
2025-03-26 04:00:59.107688,2774773,0.9821566111698136,43487,90148,118663,0.43172055112039115,-597076.731,2349,6385,0.26894893519578655,366113,-2212.62,-2668.46,-2584.79,-3186.3,-3188.82,-3189.12,-3195.63
2025-03-26 04:06:08.496997,2853658,0.9816655328642288,43607,90013,116025,0.4368757219542026,-584063.587,2278,6485,0.2599566358553007,365993,-2224.13,-2682.05,-2596.09,-3196.88,-3201.45,-3200.94,-3206.19
2025-03-26 04:11:18.145204,2932609,0.9811747000977967,43728,89156,115831,0.4349348983106246,-583062.852,2296,6471,0.26189118284475876,365872,-2237.61,-2694.52,-2607.06,-3208.23,-3213.83,-3214.02,-3217.78
